chlor_rfu,wind_speed,do_raw,do_wtemp,par,datetime,do_sim
0.24,2.75,9.74,17.57,58.0,2022-06-03 05:40:00,9.718494384342948
0.21,3.58,9.73,17.58,59.7,2022-06-03 05:41:00,9.719890653043748
0.21,3.08,9.73,17.58,64.8,2022-06-03 05:42:00,9.721296548117653
0.23,3.75,9.72,17.57,68.2,2022-06-03 05:43:00,9.722697257791511
0.23,3.58,9.72,17.57,71.6,2022-06-03 05:44:00,9.724100840965153
0.25,3.42,9.73,17.56,78.4,2022-06-03 05:45:00,9.725512907104562
0.25,3.25,9.73,17.56,78.4,2022-06-03 05:46:00,9.72692590931249
0.22,4.58,9.73,17.56,88.7,2022-06-03 05:47:00,9.728318375036782
0.22,4.25,9.73,17.56,92.1,2022-06-03 05:48:00,9.729715326228419
0.22,4.25,9.73,17.55,98.9,2022-06-03 05:49:00,9.731115341647078
0.22,4.08,9.73,17.55,102.3,2022-06-03 05:50:00,9.73251719117043
0.2,4.08,9.73,17.54,112.5,2022-06-03 05:51:00,9.733920720188697
0.2,3.42,9.73,17.54,115.9,2022-06-03 05:52:00,9.73533387618869
0.19,4.08,9.73,17.57,122.8,2022-06-03 05:53:00,9.73672708326319
0.19,3.42,9.73,17.57,122.8,2022-06-03 05:54:00,9.738130434256423
0.2,3.92,9.74,17.56,129.6,2022-06-03 05:55:00,9.739527671784803
0.2,4.58,9.74,17.56,139.8,2022-06-03 05:56:00,9.74091272064735
0.17,3.92,9.73,17.56,143.2,2022-06-03 05:57:00,9.742305918258799
0.17,4.58,9.73,17.56,153.4,2022-06-03 05:58:00,9.743686232639794
0.18,3.92,9.74,17.57,153.4,2022-06-03 05:59:00,9.745075583809326
0.18,3.58,9.74,17.57,163.7,2022-06-03 06:00:00,9.746471188230572
0.2,4.75,9.73,17.57,173.9,2022-06-03 06:01:00,9.747844234580207
0.2,4.08,9.73,17.57,170.5,2022-06-03 06:02:00,9.749228724292852
0.25,3.58,9.74,17.56,177.3,2022-06-03 06:03:00,9.750629436359477
0.25,4.58,9.74,17.56,194.4,2022-06-03 06:04:00,9.752009196408974
0.23,4.08,9.74,17.56,194.4,2022-06-03 06:05:00,9.753395731467842
0.23,4.42,9.74,17.56,211.4,2022-06-03 06:06:00,9.754774428866215
0.21,4.75,9.73,17.55,214.8,2022-06-03 06:07:00,9.756145445217319
0.21,4.58,9.73,17.55,214.8,2022-06-03 06:08:00,9.75751811592829
0.24,5.25,9.73,17.57,228.4,2022-06-03 06:09:00,9.758871365461228
0.24,4.58,9.73,17.57,235.3,2022-06-03 06:10:00,9.76023830363367
0.19,4.75,9.74,17.56,238.7,2022-06-03 06:11:00,9.761597983213298
0.19,5.08,9.74,17.56,252.3,2022-06-03 06:12:00,9.762948707622147
0.2,4.75,9.74,17.56,245.5,2022-06-03 06:13:00,9.764305668479198
0.2,4.75,9.74,17.56,259.1,2022-06-03 06:14:00,9.765661292705731
0.19,4.58,9.74,17.56,262.6,2022-06-03 06:15:00,9.767018284008827
0.19,4.42,9.74,17.56,260.8,2022-06-03 06:16:00,9.768377159540188
0.21,4.08,9.74,17.56,269.4,2022-06-03 06:17:00,9.76974470235351
0.21,4.08,9.74,17.56,276.2,2022-06-03 06:18:00,9.771110722845128
0.23,3.92,9.74,17.56,286.4,2022-06-03 06:19:00,9.772481178547094
0.23,4.58,9.74,17.56,296.6,2022-06-03 06:20:00,9.7738333611039
0.23,5.08,9.74,17.56,317.1,2022-06-03 06:21:00,9.775171340317334
0.23,4.58,9.74,17.56,303.5,2022-06-03 06:22:00,9.776519918326496
0.19,4.08,9.74,17.55,313.7,2022-06-03 06:23:00,9.777879207123787
0.19,4.92,9.74,17.55,323.9,2022-06-03 06:24:00,9.779214900960586
0.22,4.42,9.75,17.56,334.1,2022-06-03 06:25:00,9.780562062167808
0.22,4.58,9.75,17.56,337.6,2022-06-03 06:26:00,9.781903065732294
0.23,4.42,9.75,17.55,344.4,2022-06-03 06:27:00,9.783250479273358
0.23,4.25,9.75,17.55,354.6,2022-06-03 06:28:00,9.784600949477522
0.16,4.92,9.74,17.55,364.8,2022-06-03 06:29:00,9.785924909917785
0.16,4.75,9.74,17.55,358.0,2022-06-03 06:30:00,9.78725150009774
0.15,4.92,9.74,17.55,364.8,2022-06-03 06:31:00,9.788570581975966
0.15,4.42,9.74,17.55,375.1,2022-06-03 06:32:00,9.789902251552116
0.21,4.42,9.75,17.53,392.1,2022-06-03 06:33:00,9.791243463526172
0.21,4.25,9.75,17.53,392.1,2022-06-03 06:34:00,9.792587633782768
0.2,4.25,9.75,17.54,388.7,2022-06-03 06:35:00,9.793926269721277
0.2,4.42,9.75,17.54,402.3,2022-06-03 06:36:00,9.79525835989523
0.2,3.92,9.75,17.53,419.4,2022-06-03 06:37:00,9.796606359771017
0.2,4.08,9.75,17.53,429.6,2022-06-03 06:38:00,9.797948078168758
0.21,3.92,9.74,17.52,427.9,2022-06-03 06:39:00,9.799296280173667
0.21,4.58,9.74,17.52,439.8,2022-06-03 06:40:00,9.8006233494391
0.19,4.25,9.75,17.54,450.1,2022-06-03 06:41:00,9.801951281990931
0.19,3.25,9.75,17.54,446.7,2022-06-03 06:42:00,9.803308541865306
0.24,3.58,9.76,17.54,456.9,2022-06-03 06:43:00,9.80465852892103
0.24,3.75,9.76,17.54,473.9,2022-06-03 06:44:00,9.806001727166924
0.21,3.08,9.75,17.54,450.1,2022-06-03 06:45:00,9.80736169947606
0.21,3.42,9.75,17.54,463.7,2022-06-03 06:46:00,9.80870937583128
0.19,4.42,9.76,17.53,480.7,2022-06-03 06:47:00,9.810024073337905
0.19,4.08,9.76,17.53,511.4,2022-06-03 06:48:00,9.811348376518012
0.19,4.42,9.76,17.53,508.0,2022-06-03 06:49:00,9.812659746299952
0.19,3.92,9.76,17.53,514.8,2022-06-03 06:50:00,9.813985914902878
0.2,4.08,9.75,17.54,508.0,2022-06-03 06:51:00,9.815303186428675
0.2,4.25,9.75,17.54,525.1,2022-06-03 06:52:00,9.816613120901364
0.18,3.75,9.76,17.53,521.7,2022-06-03 06:53:00,9.817939178041188
0.18,3.92,9.76,17.53,528.5,2022-06-03 06:54:00,9.819257840133014
0.21,3.92,9.76,17.54,535.3,2022-06-03 06:55:00,9.82057497890855
0.21,4.42,9.76,17.54,552.4,2022-06-03 06:56:00,9.821872969719518
0.23,4.25,9.77,17.53,548.9,2022-06-03 06:57:00,9.823179724145605
0.23,3.92,9.77,17.53,559.2,2022-06-03 06:58:00,9.824496495513307
0.24,4.25,9.77,17.53,572.8,2022-06-03 06:59:00,9.825800833491094
0.24,4.75,9.77,17.53,579.6,2022-06-03 07:00:00,9.82708548052741
0.23,4.42,9.77,17.53,589.8,2022-06-03 07:01:00,9.828379404855099
0.23,4.58,9.77,17.53,589.8,2022-06-03 07:02:00,9.829665682707356
0.15,4.92,9.76,17.53,600.1,2022-06-03 07:03:00,9.830930489752113
0.15,4.25,9.76,17.53,596.7,2022-06-03 07:04:00,9.832218231275508
0.2,4.25,9.78,17.53,593.3,2022-06-03 07:05:00,9.833508703685046
0.2,4.75,9.78,17.53,610.3,2022-06-03 07:06:00,9.834778736710488
0.2,3.92,9.78,17.54,603.5,2022-06-03 07:07:00,9.836075742071351
0.2,3.58,9.78,17.54,608.6,2022-06-03 07:08:00,9.837384282782024
0.21,4.25,9.78,17.54,623.9,2022-06-03 07:09:00,9.83866615528258
0.21,3.75,9.78,17.54,654.6,2022-06-03 07:10:00,9.839966152531034
0.19,3.08,9.78,17.54,617.1,2022-06-03 07:11:00,9.841288942607644
0.19,3.75,9.78,17.54,630.8,2022-06-03 07:12:00,9.842583700670271
0.22,3.42,9.79,17.53,641.0,2022-06-03 07:13:00,9.843895260116176
0.22,3.42,9.79,17.53,649.5,2022-06-03 07:14:00,9.845205347049463
0.24,3.75,9.79,17.53,688.7,2022-06-03 07:15:00,9.846502689132539
0.24,3.92,9.79,17.53,685.3,2022-06-03 07:16:00,9.847791505658366
0.21,4.58,9.79,17.54,678.5,2022-06-03 07:17:00,9.84904606941746
0.21,3.42,9.79,17.54,666.6,2022-06-03 07:18:00,9.85034695399168
0.26,4.25,9.79,17.54,675.1,2022-06-03 07:19:00,9.851616158576938
0.26,3.58,9.79,17.54,678.5,2022-06-03 07:20:00,9.85291188144946
0.22,3.75,9.8,17.54,698.9,2022-06-03 07:21:00,9.854195363310023
0.22,3.92,9.8,17.54,716.0,2022-06-03 07:22:00,9.855470098997337
0.19,5.08,9.8,17.54,722.8,2022-06-03 07:23:00,9.85669070841705
0.19,4.42,9.8,17.54,729.6,2022-06-03 07:24:00,9.8579380117703
0.2,5.25,9.82,17.54,750.1,2022-06-03 07:25:00,9.859148490140416
0.2,4.42,9.82,17.54,743.3,2022-06-03 07:26:00,9.860393353382795
0.2,5.58,9.81,17.53,767.1,2022-06-03 07:27:00,9.861588895852043
0.2,5.25,9.81,17.53,760.3,2022-06-03 07:28:00,9.862796906718744
0.23,5.58,9.82,17.52,760.3,2022-06-03 07:29:00,9.86399453220101
0.23,5.75,9.82,17.52,756.9,2022-06-03 07:30:00,9.865182700442807
0.21,6.42,9.82,17.52,801.0,2022-06-03 07:31:00,9.86633768041252
0.21,6.75,9.82,17.52,839.0,2022-06-03 07:32:00,9.867476052148866
0.16,5.92,9.83,17.51,829.0,2022-06-03 07:33:00,9.868648333949913
0.16,6.42,9.83,17.51,805.0,2022-06-03 07:34:00,9.86979623692237
0.18,5.58,9.83,17.51,808.0,2022-06-03 07:35:00,9.870981452449652
0.18,6.08,9.83,17.51,825.0,2022-06-03 07:36:00,9.872142287197274
0.23,5.25,9.83,17.52,829.0,2022-06-03 07:37:00,9.873339959711812
0.23,5.08,9.83,17.52,822.0,2022-06-03 07:38:00,9.874543535061836
0.2,5.75,9.84,17.51,851.0,2022-06-03 07:39:00,9.87571514905295
0.2,6.92,9.84,17.51,866.0,2022-06-03 07:40:00,9.876830964421004
0.23,6.75,9.85,17.5,886.0,2022-06-03 07:41:00,9.877959175824236
0.23,5.08,9.85,17.5,842.0,2022-06-03 07:42:00,9.879162050438552
0.2,6.08,9.84,17.51,849.0,2022-06-03 07:43:00,9.880310435902597
0.2,6.25,9.84,17.51,866.0,2022-06-03 07:44:00,9.881448874907255
0.17,6.92,9.86,17.5,880.0,2022-06-03 07:45:00,9.882554904741676
0.17,6.58,9.86,17.5,902.0,2022-06-03 07:46:00,9.883674892880796
0.21,6.42,9.87,17.51,869.0,2022-06-03 07:47:00,9.884800087205658
0.21,6.75,9.87,17.51,890.0,2022-06-03 07:48:00,9.885907446825874
0.18,6.92,9.87,17.5,927.0,2022-06-03 07:49:00,9.88700590826684
0.18,7.75,9.87,17.5,931.0,2022-06-03 07:50:00,9.888062337937836
0.2,7.58,9.87,17.49,938.0,2022-06-03 07:51:00,9.889130853334159
0.2,9.09,9.87,17.49,982.0,2022-06-03 07:52:00,9.890124647902342
0.18,5.92,9.87,17.51,907.0,2022-06-03 07:53:00,9.891260099513843
0.18,7.25,9.87,17.51,996.0,2022-06-03 07:54:00,9.89232809313731
0.21,6.75,9.88,17.5,989.0,2022-06-03 07:55:00,9.893425389466401
0.21,6.42,9.88,17.5,944.0,2022-06-03 07:56:00,9.89453678692276
0.19,4.92,9.88,17.49,924.0,2022-06-03 07:57:00,9.895721984340499
0.19,5.92,9.88,17.49,965.0,2022-06-03 07:58:00,9.896855990562944
0.19,5.58,9.88,17.5,961.0,2022-06-03 07:59:00,9.898001583493624
0.19,6.25,9.88,17.5,992.0,2022-06-03 08:00:00,9.899111550878242
0.14,6.58,9.89,17.47,977.0,2022-06-03 08:01:00,9.900209738993048
0.14,6.42,9.89,17.47,984.0,2022-06-03 08:02:00,9.901313845329556
0.19,5.75,9.89,17.46,999.0,2022-06-03 08:03:00,9.90245736854015
0.19,7.42,9.89,17.46,1006.0,2022-06-03 08:04:00,9.903516029340873
0.16,6.25,9.89,17.46,941.0,2022-06-03 08:05:00,9.90462800375347
0.16,5.75,9.89,17.46,958.0,2022-06-03 08:06:00,9.905763122898252
0.15,6.58,9.9,17.45,1021.0,2022-06-03 08:07:00,9.906857634264307
0.15,6.58,9.9,17.45,1002.0,2022-06-03 08:08:00,9.907950050680336
0.18,6.08,9.9,17.45,1042.0,2022-06-03 08:09:00,9.909068470620747
0.18,8.59,9.9,17.45,1059.0,2022-06-03 08:10:00,9.910057777658784
0.18,6.92,9.9,17.46,1064.0,2022-06-03 08:11:00,9.911125818300652
0.18,7.08,9.9,17.46,1042.0,2022-06-03 08:12:00,9.912183475831487
0.14,9.42,9.9,17.46,1091.0,2022-06-03 08:13:00,9.913114326678615
0.14,6.75,9.9,17.46,1081.0,2022-06-03 08:14:00,9.914181728484868
0.2,6.42,9.89,17.45,1057.0,2022-06-03 08:15:00,9.915273461468145
0.2,7.42,9.89,17.45,1071.0,2022-06-03 08:16:00,9.916311197637294
0.16,6.08,9.89,17.46,1047.0,2022-06-03 08:17:00,9.917409560149585
0.16,6.58,9.89,17.46,1105.0,2022-06-03 08:18:00,9.918479669730608
0.17,6.92,9.89,17.46,1077.0,2022-06-03 08:19:00,9.919530528285055
0.17,7.25,9.89,17.46,1064.0,2022-06-03 08:20:00,9.92056168476877
0.17,5.92,9.88,17.46,1134.0,2022-06-03 08:21:00,9.921662308371225
0.17,7.08,9.88,17.46,1110.0,2022-06-03 08:22:00,9.922698462430235
0.16,6.25,9.88,17.46,1132.0,2022-06-03 08:23:00,9.923776648431378
0.16,6.08,9.88,17.46,1123.0,2022-06-03 08:24:00,9.92486212418891
0.13,6.75,9.9,17.46,1081.0,2022-06-03 08:25:00,9.925906304723206
0.13,6.58,9.9,17.46,1093.0,2022-06-03 08:26:00,9.926957853507709
0.19,4.92,9.87,17.46,1105.0,2022-06-03 08:27:00,9.928104283907757
0.19,7.08,9.87,17.46,1176.0,2022-06-03 08:28:00,9.929129690071633
0.13,7.08,9.87,17.46,1142.0,2022-06-03 08:29:00,9.93014758644649
0.13,6.75,9.87,17.46,1118.0,2022-06-03 08:30:00,9.931181818789124
0.13,7.58,9.88,17.47,1200.0,2022-06-03 08:31:00,9.932163496674375
0.13,5.08,9.88,17.47,1105.0,2022-06-03 08:32:00,9.93328455684624
0.16,5.92,9.87,17.46,1180.0,2022-06-03 08:33:00,9.934362531813875
0.16,6.25,9.87,17.46,1221.0,2022-06-03 08:34:00,9.935420035735946
0.22,4.92,9.86,17.46,1142.0,2022-06-03 08:35:00,9.93655658554194
0.22,6.08,9.86,17.46,1214.0,2022-06-03 08:36:00,9.937625276237656
0.19,5.75,9.86,17.47,1231.0,2022-06-03 08:37:00,9.938704889490815
0.19,5.08,9.86,17.47,1180.0,2022-06-03 08:38:00,9.939821504784973
0.2,6.75,9.85,17.46,1152.0,2022-06-03 08:39:00,9.940843749616999
0.2,7.42,9.85,17.46,1197.0,2022-06-03 08:40:00,9.941825218078092
0.18,6.92,9.85,17.46,1169.0,2022-06-03 08:41:00,9.942831976019342
0.18,7.58,9.85,17.46,1217.0,2022-06-03 08:42:00,9.943798245557003
0.18,7.08,9.85,17.46,1163.0,2022-06-03 08:43:00,9.944791766086201
0.18,6.42,9.85,17.46,1176.0,2022-06-03 08:44:00,9.945822281869138
0.21,7.58,9.84,17.46,1268.0,2022-06-03 08:45:00,9.946785131378428
0.21,5.58,9.84,17.46,1229.0,2022-06-03 08:46:00,9.947864731668343
0.17,5.92,9.83,17.46,1221.0,2022-06-03 08:47:00,9.948918653077895
0.17,6.25,9.83,17.46,1210.0,2022-06-03 08:48:00,9.949950979427367
0.2,7.08,9.82,17.46,1275.0,2022-06-03 08:49:00,9.950934399436823
0.2,7.08,9.82,17.46,1234.0,2022-06-03 08:50:00,9.951915799720402
0.13,6.75,9.82,17.46,1302.0,2022-06-03 08:51:00,9.952909061428212
0.13,6.42,9.82,17.46,1265.0,2022-06-03 08:52:00,9.953920418579845
0.16,5.92,9.82,17.46,1243.0,2022-06-03 08:53:00,9.95496308169507
0.16,6.08,9.82,17.46,1241.0,2022-06-03 08:54:00,9.955994155932276
0.18,8.08,9.82,17.46,1323.0,2022-06-03 08:55:00,9.956902500864702
0.18,5.92,9.82,17.46,1313.0,2022-06-03 08:56:00,9.957941977030297
0.16,7.42,9.81,17.46,1296.0,2022-06-03 08:57:00,9.958885032782657
0.16,6.75,9.81,17.46,1326.0,2022-06-03 08:58:00,9.95986780141644
0.19,5.92,9.81,17.46,1318.0,2022-06-03 08:59:00,9.960903095088383
0.19,6.42,9.81,17.46,1309.0,2022-06-03 09:00:00,9.961905335658907
0.14,5.92,9.81,17.47,1313.0,2022-06-03 09:01:00,9.96292904656156
0.14,6.58,9.81,17.47,1371.0,2022-06-03 09:02:00,9.963909240895847
0.2,7.58,9.79,17.46,1343.0,2022-06-03 09:03:00,9.964833662421391
0.2,5.08,9.79,17.46,1309.0,2022-06-03 09:04:00,9.965914552893986
0.17,6.25,9.8,17.47,1343.0,2022-06-03 09:05:00,9.966912988582779
0.17,5.58,9.8,17.47,1343.0,2022-06-03 09:06:00,9.967952713811986
0.18,5.58,9.79,17.47,1338.0,2022-06-03 09:07:00,9.968991623691753
0.18,5.42,9.79,17.47,1371.0,2022-06-03 09:08:00,9.97003924172983
0.18,5.75,9.79,17.47,1384.0,2022-06-03 09:09:00,9.97106375221821
0.18,6.42,9.79,17.47,1401.0,2022-06-03 09:10:00,9.972042879395612
0.19,7.08,9.79,17.47,1359.0,2022-06-03 09:11:00,9.972977872617093
0.19,6.25,9.79,17.47,1350.0,2022-06-03 09:12:00,9.97396547664317
0.21,6.75,9.79,17.47,1412.0,2022-06-03 09:13:00,9.974920293751424
0.21,5.92,9.79,17.47,1337.0,2022-06-03 09:14:00,9.975927999047899
0.16,5.25,9.78,17.48,1364.0,2022-06-03 09:15:00,9.976970648080469
0.16,6.25,9.78,17.48,1435.0,2022-06-03 09:16:00,9.977944808660023
0.18,5.92,9.79,17.47,1418.0,2022-06-03 09:17:00,9.978944743638412
0.18,6.08,9.79,17.47,1432.0,2022-06-03 09:18:00,9.979932271749025
0.19,5.92,9.78,17.47,1412.0,2022-06-03 09:19:00,9.980929684863668
0.19,5.75,9.78,17.47,1384.0,2022-06-03 09:20:00,9.981936794084083
0.21,4.25,9.77,17.48,1364.0,2022-06-03 09:21:00,9.983042564135276
0.21,6.25,9.77,17.48,1412.0,2022-06-03 09:22:00,9.98401032427195
0.17,6.08,9.77,17.47,1415.0,2022-06-03 09:23:00,9.984988043999115
0.17,5.42,9.77,17.47,1412.0,2022-06-03 09:24:00,9.986009100758142
0.18,4.75,9.79,17.48,1483.0,2022-06-03 09:25:00,9.987072368689354
0.18,5.92,9.79,17.48,1483.0,2022-06-03 09:26:00,9.98805314013606
0.19,6.08,9.77,17.48,1435.0,2022-06-03 09:27:00,9.98902195519129
0.19,5.08,9.77,17.48,1418.0,2022-06-03 09:28:00,9.99005865601312
0.22,5.58,9.76,17.49,1452.0,2022-06-03 09:29:00,9.991058180504139
0.22,4.75,9.76,17.49,1429.0,2022-06-03 09:30:00,9.992114555618157
0.16,4.58,9.76,17.48,1459.0,2022-06-03 09:31:00,9.993179013315016
0.16,4.25,9.76,17.48,1504.0,2022-06-03 09:32:00,9.994265291142188
0.19,4.75,9.75,17.48,1447.0,2022-06-03 09:33:00,9.9953173447618
0.19,5.92,9.75,17.48,1487.0,2022-06-03 09:34:00,9.99628485505063
0.21,6.92,9.75,17.49,1504.0,2022-06-03 09:35:00,9.997177283233656
0.21,5.75,9.75,17.49,1463.0,2022-06-03 09:36:00,9.998152001391242
0.17,5.42,9.75,17.49,1483.0,2022-06-03 09:37:00,9.999145286303998
0.17,6.08,9.75,17.49,1527.0,2022-06-03 09:38:00,10.000089318809572
0.18,5.92,9.74,17.48,1510.0,2022-06-03 09:39:00,10.001047758275206
0.18,6.58,9.74,17.48,1487.0,2022-06-03 09:40:00,10.00195683188679
0.18,5.92,9.74,17.5,1485.0,2022-06-03 09:41:00,10.002904858956711
0.18,5.58,9.74,17.5,1522.0,2022-06-03 09:42:00,10.0038763231098
0.17,7.08,9.74,17.5,1541.0,2022-06-03 09:43:00,10.00473462387442
0.17,5.42,9.74,17.5,1534.0,2022-06-03 09:44:00,10.005714029750212
0.19,5.25,9.74,17.5,1504.0,2022-06-03 09:45:00,10.006706236663714
0.19,4.42,9.74,17.5,1514.0,2022-06-03 09:46:00,10.007758661619627
0.19,6.25,9.74,17.5,1548.0,2022-06-03 09:47:00,10.00867306616583
0.19,6.08,9.74,17.5,1541.0,2022-06-03 09:48:00,10.009598547224352
0.18,8.42,9.74,17.51,1565.0,2022-06-03 09:49:00,10.010341178040704
0.18,7.58,9.74,17.51,1601.0,2022-06-03 09:50:00,10.011145732927126
0.14,7.25,9.73,17.52,1568.0,2022-06-03 09:51:00,10.01196579252494
0.14,5.42,9.73,17.52,1568.0,2022-06-03 09:52:00,10.012924177773185
0.2,6.25,9.73,17.51,1575.0,2022-06-03 09:53:00,10.013826520541379
0.2,6.42,9.73,17.51,1599.0,2022-06-03 09:54:00,10.014714280481442
0.17,6.92,9.73,17.53,1572.0,2022-06-03 09:55:00,10.015551257766857
0.17,6.08,9.73,17.53,1592.0,2022-06-03 09:56:00,10.016451935256722
0.21,5.75,9.74,17.53,1582.0,2022-06-03 09:57:00,10.017380345745512
0.21,6.42,9.74,17.53,1606.0,2022-06-03 09:58:00,10.018254868270294
0.2,7.42,9.73,17.52,1589.0,2022-06-03 09:59:00,10.01905281709413
0.2,7.25,9.73,17.52,1630.0,2022-06-03 10:00:00,10.019862446905758
0.2,6.92,9.73,17.52,1650.0,2022-06-03 10:01:00,10.020696284894393
0.2,7.42,9.73,17.52,1650.0,2022-06-03 10:02:00,10.021489299683921
0.2,7.75,9.73,17.53,1630.0,2022-06-03 10:03:00,10.022250296368428
0.2,7.08,9.73,17.53,1660.0,2022-06-03 10:04:00,10.023062783569781
0.16,6.42,9.74,17.55,1596.0,2022-06-03 10:05:00,10.023914729140564
0.16,6.75,9.74,17.55,1650.0,2022-06-03 10:06:00,10.024738612537696
0.21,5.75,9.74,17.54,1599.0,2022-06-03 10:07:00,10.025649576635614
0.21,5.92,9.74,17.54,1647.0,2022-06-03 10:08:00,10.026545391475327
0.17,5.92,9.74,17.53,1664.0,2022-06-03 10:09:00,10.027439673342572
0.17,5.58,9.74,17.53,1616.0,2022-06-03 10:10:00,10.028359682228647
0.19,6.08,9.73,17.54,1616.0,2022-06-03 10:11:00,10.029236030282389
0.19,8.59,9.73,17.54,1688.0,2022-06-03 10:12:00,10.029907082667492
0.21,7.58,9.73,17.54,1643.0,2022-06-03 10:13:00,10.030660511235133
0.21,7.08,9.73,17.54,1674.0,2022-06-03 10:14:00,10.031453164289648
0.17,7.42,9.73,17.55,1683.0,2022-06-03 10:15:00,10.032208584293832
0.17,6.92,9.73,17.55,1667.0,2022-06-03 10:16:00,10.033003599351268
0.18,6.42,9.73,17.55,1759.0,2022-06-03 10:17:00,10.033839319062771
0.18,6.75,9.73,17.55,1706.0,2022-06-03 10:18:00,10.034646168036717
0.18,7.25,9.73,17.55,1722.0,2022-06-03 10:19:00,10.035410066331576
0.18,6.75,9.73,17.55,1720.0,2022-06-03 10:20:00,10.036213938779944
0.19,6.92,9.73,17.55,1677.0,2022-06-03 10:21:00,10.037002991407498
0.19,5.92,9.73,17.55,1703.0,2022-06-03 10:22:00,10.037873920662024
0.19,6.75,9.72,17.55,1705.0,2022-06-03 10:23:00,10.038673987462296
0.19,6.42,9.72,17.55,1691.0,2022-06-03 10:24:00,10.039500152864317
0.23,6.58,9.73,17.54,1752.0,2022-06-03 10:25:00,10.040318955347438
0.23,6.08,9.73,17.54,1657.0,2022-06-03 10:26:00,10.041177953925066
0.15,5.75,9.72,17.55,1643.0,2022-06-03 10:27:00,10.042052353194512
0.15,8.42,9.72,17.55,1735.0,2022-06-03 10:28:00,10.042699783512003
0.14,8.08,9.72,17.55,1739.0,2022-06-03 10:29:00,10.043373620894885
0.14,6.92,9.72,17.55,1705.0,2022-06-03 10:30:00,10.044144291542336
0.17,8.75,9.72,17.56,1746.0,2022-06-03 10:31:00,10.044755837747944
0.17,7.08,9.72,17.56,1770.0,2022-06-03 10:32:00,10.045508840743086
0.2,6.08,9.72,17.55,1752.0,2022-06-03 10:33:00,10.046352438686638
0.2,7.08,9.72,17.55,1741.0,2022-06-03 10:34:00,10.047109104055565
0.14,6.25,9.72,17.56,1698.0,2022-06-03 10:35:00,10.04792611015597
0.14,5.42,9.72,17.56,1746.0,2022-06-03 10:36:00,10.048813285038081
0.19,5.42,9.72,17.55,1800.0,2022-06-03 10:37:00,10.049706970282283
0.19,6.42,9.72,17.55,1756.0,2022-06-03 10:38:00,10.050512994512138
0.16,6.08,9.72,17.56,1732.0,2022-06-03 10:39:00,10.051340490112418
0.16,5.92,9.72,17.56,1780.0,2022-06-03 10:40:00,10.052180499303141
0.19,4.75,9.72,17.57,1787.0,2022-06-03 10:41:00,10.05312071058161
0.19,7.42,9.72,17.57,1766.0,2022-06-03 10:42:00,10.053824955666006
0.19,5.58,9.73,17.55,1770.0,2022-06-03 10:43:00,10.05469660238689
0.19,6.42,9.73,17.55,1766.0,2022-06-03 10:44:00,10.055493497332133
0.22,5.75,9.73,17.55,1776.0,2022-06-03 10:45:00,10.05635024149611
0.22,5.75,9.73,17.55,1742.0,2022-06-03 10:46:00,10.057205509012183
0.18,6.42,9.72,17.57,1773.0,2022-06-03 10:47:00,10.057989226691626
0.18,7.58,9.72,17.57,1787.0,2022-06-03 10:48:00,10.058668367558822
0.16,5.42,9.73,17.57,1793.0,2022-06-03 10:49:00,10.059536695352348
0.16,6.08,9.73,17.57,1814.0,2022-06-03 10:50:00,10.060344726811737
0.19,7.08,9.73,17.58,1787.0,2022-06-03 10:51:00,10.061060422797816
0.19,6.75,9.73,17.58,1843.0,2022-06-03 10:52:00,10.061804476457203
0.19,4.58,9.72,17.57,1773.0,2022-06-03 10:53:00,10.062745838588876
0.19,6.25,9.72,17.57,1766.0,2022-06-03 10:54:00,10.06353559389825
0.22,6.75,9.73,17.57,1816.0,2022-06-03 10:55:00,10.06428161150082
0.22,6.25,9.73,17.57,1804.0,2022-06-03 10:56:00,10.06507135259398
0.18,7.08,9.73,17.57,1773.0,2022-06-03 10:57:00,10.065780934605913
0.18,5.42,9.73,17.57,1787.0,2022-06-03 10:58:00,10.06663959330415
0.18,6.58,9.73,17.59,1804.0,2022-06-03 10:59:00,10.067383673212214
0.18,7.42,9.73,17.59,1783.0,2022-06-03 11:00:00,10.068049128793826
0.2,6.75,9.72,17.58,1814.0,2022-06-03 11:01:00,10.068780738996427
0.2,6.92,9.72,17.58,1807.0,2022-06-03 11:02:00,10.069495348100482
0.16,7.92,9.73,17.58,1831.0,2022-06-03 11:03:00,10.070113059042162
0.16,6.92,9.73,17.58,1797.0,2022-06-03 11:04:00,10.070821461631967
0.17,6.58,9.72,17.58,1814.0,2022-06-03 11:05:00,10.071560759069701
0.17,5.75,9.72,17.58,1810.0,2022-06-03 11:06:00,10.072375345976248
0.2,7.58,9.73,17.58,1841.0,2022-06-03 11:07:00,10.073021912843744
0.2,5.08,9.73,17.58,1783.0,2022-06-03 11:08:00,10.073898827017146
0.19,4.75,9.73,17.59,1800.0,2022-06-03 11:09:00,10.074801082922502
0.19,3.58,9.73,17.59,1770.0,2022-06-03 11:10:00,10.075811448342177
0.17,3.75,9.72,17.59,1817.0,2022-06-03 11:11:00,10.076802892178284
0.17,5.58,9.72,17.59,1831.0,2022-06-03 11:12:00,10.077621099491175
0.2,7.42,9.73,17.59,1851.0,2022-06-03 11:13:00,10.078267395403424
0.2,6.42,9.73,17.59,1838.0,2022-06-03 11:14:00,10.079006672249317
